_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/2733-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2733-JP/alerts'}, 'cn:peers': {'href': '/companies/2733-JP/peers'}, 'cn:reports': {'href': '/companies/2733-JP/reports'}, 'cn:stats': {'href': '/companies/2733-JP/stats'}}",2019-05-07T00:00:00.000Z,3935.0,JAPAN,JPY,100,TYO,7830.0,3775.0,53,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,69492.1,ARATA CORPORATION,-1.625,-39.923664122137,"['8283-JP', '7506-JP', '9852-JP', '7444-JP']","ARATA CORPORATION is a Japan-based company principally engaged in the wholesale of cosmetics, daily used products, household products and pet products. Its health & beauty products include cosmetics, soaps, bath salts and oral health products. It provides toiletry products, including detergents, fragrance, repellents, pesticides and batteries, recording media, lighting goods, office automation products, writing materials, foodstuff and automobile use products, among others. Its paper products include family use paper products, baby products, sanitary goods, hygiene products and others. Its household products include kitchen sundries, household groceries, leisure goods, garden supplies and others. The Company also provides pet goods. The Company has nine subsidiaries and one associated companies.",2733-JP
"{'self': {'href': '/companies/ADM-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ADM-US/alerts'}, 'cn:peers': {'href': '/companies/ADM-US/peers'}, 'cn:reports': {'href': '/companies/ADM-US/reports'}, 'cn:stats': {'href': '/companies/ADM-US/stats'}}",2019-05-07T00:00:00.000Z,42.71,UNITED STATES,USD,75,NYSE,52.065,39.16,53,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,23924.65552116,Archer Daniels Midland Co,-0.51246214768227,-2.2430762188144,"['BG-US', 'INGR-US', 'BRFS3-BR', 'THS-US', 'MGPI-US', 'BRFS-US', 'CZZ-US', 'BRK.A-US', 'TSN-US', 'SEB-US']","Archer-Daniels-Midland Company is a processor of oilseeds, corn, wheat, cocoa and other agricultural commodities. The Company manufactures protein meal, vegetable oil, corn sweeteners, flour, biodiesel, ethanol, and other food and feed ingredients. Its segments include Agricultural Services, which utilizes its United States grain elevator, global transportation network and port operations to buy, store, clean and transport agricultural commodities, such as oilseeds, wheat, milo, oats, rice and barley, and resells these commodities primarily as food and feed ingredients and as raw materials for the agricultural processing industry; Corn Processing, which is engaged in corn wet milling and dry milling activities; Oilseeds Processing, which includes global activities related to the origination, merchandising, crushing and further processing of oilseeds; Wild Flavors and Specialty Ingredients products, which include flavors, sweeteners and health ingredients; Other, and Corporate.",ADM-US
"{'self': {'href': '/companies/ARCO-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ARCO-US/alerts'}, 'cn:peers': {'href': '/companies/ARCO-US/peers'}, 'cn:reports': {'href': '/companies/ARCO-US/reports'}, 'cn:stats': {'href': '/companies/ARCO-US/stats'}}",2019-05-07T00:00:00.000Z,6.85,UNITED STATES,USD,92,NYSE,9.22,6.05,44,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,901.41255005,Arcos Dorados Holding Inc,-1.2968299711816,-21.264367816092,"['TAST-US', 'WEN-US', 'YUM-US', 'MCD-US', 'GTIM-US', 'JACK-US']","Arcos Dorados Holdings Inc. is a McDonald's franchisee. The Company operates or franchises over 2,140 McDonald's-branded restaurants. It divides its operations into four geographical divisions: Brazil; the Caribbean division, consisting of Aruba, Colombia, Curacao, French Guiana, Guadeloupe, Martinique, Puerto Rico, Trinidad and Tobago, the United States Virgin Islands of Saint Croix and Saint Thomas, and Venezuela; the North Latin America division (NOLAD), consisting of Costa Rica, Mexico and Panama, and the South Latin America division (SLAD), consisting of Argentina, Chile, Ecuador, Peru and Uruguay. Its menus feature over three tiers of products: entry-level options, such as its Big Pleasures, Small Prices offerings and Almuerzos Colombianos (Colombian Lunches) in Colombia; core menu options, such as the Big Mac, Happy Meal and Quarter Pounder, and premium options, such as Big Tasty or Angus premium hamburgers and chicken sandwiches and low-calorie or low-sodium products.",ARCO-US
"{'self': {'href': '/companies/2502-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2502-JP/alerts'}, 'cn:peers': {'href': '/companies/2502-JP/peers'}, 'cn:reports': {'href': '/companies/2502-JP/reports'}, 'cn:stats': {'href': '/companies/2502-JP/stats'}}",2019-05-07T00:00:00.000Z,4839.0,JAPAN,JPY,83,TYO,6069.0,4023.0,56,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-06-30T00:00:00.000Z,2216647.576359,Asahi Group Holdings Ltd,1.895135818067,-11.890021849964,"['2501-JP', '2503-JP', '2531-JP', '2579-JP']","Asahi Group Holdings, Ltd. is a holding company involves in the manufacture and sale of alcohol beverages. The Company has five segments. The Alcohol segment manufactures and sells beers, low-malt beer, shochu, whiskey and other liquor products. This segment is also involved in the restaurant business, wholesale business and others. The Beverage segment manufactures and sells soft drink and others. The Food segment manufactures and sells foods and pharmaceuticals. The International segment manufactures and sells beers, milk and soft drinks in China, the United Kingdom, Australia and others. This segment is also engaged in the farming and dairy businesses, and the operation of golf courses. The Others segment is engaged in the management of distribution centers, the transportation and warehousing businesses, and the design and production of manufacturing equipment, among others.",2502-JP
"{'self': {'href': '/companies/7936-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/7936-JP/alerts'}, 'cn:peers': {'href': '/companies/7936-JP/peers'}, 'cn:reports': {'href': '/companies/7936-JP/reports'}, 'cn:stats': {'href': '/companies/7936-JP/stats'}}",2019-05-07T00:00:00.000Z,11.827374503431,JAPAN,USD,100,TYO,18.779342723005,11.682918020946,19,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,2113.6134325569,Asics Corp,-14.323086984957,-36.128717698684,"['8022-JP', '8135-JP', '7990-JP', '7906-JP']","ASICS Corporation is a Japan-based company mainly engaged in the manufacture and sale of sports products, such as sports shoes, sportswear, sports equipment and others. The Company operates through six business segments. The Japan Region, Americas Region, Europe Region (including the Middle East and Africa), Oceania/Southeast and South Asia Region, and the East Asia Region segment mainly sell sporting goods. The Others segment HAGLOFS brand outdoor products.",7936-JP
"{'self': {'href': '/companies/ASC-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ASC-GB/alerts'}, 'cn:peers': {'href': '/companies/ASC-GB/peers'}, 'cn:reports': {'href': '/companies/ASC-GB/reports'}, 'cn:stats': {'href': '/companies/ASC-GB/stats'}}",2019-05-07T00:00:00.000Z,30.51593844979,UNITED KINGDOM,USD,NA,SEA,52.661321114929,16.143566246659,81,2018-08-31T00:00:00.000Z,2004-03-31T00:00:00.000Z,2019-02-28T00:00:00.000Z,2559.4411815439,ASOS plc,26.738412305741,-32.980300086941,"['BOO-GB', 'OCDO-GB', 'KOOV-GB']","Asos PLC is a global fashion destination for a range of things. The Company sells and offers a range of fashion-related content on ASOS.com. The Company's segments include UK, US, EU and RoW. It sells over 85,000 branded and own-label products through localized mobile and Web experiences, delivering from its fulfilment centers in the United Kingdom, the United States, Europe and across the world. It offers approximately 75,000 separate clothing ranges, spanning women's wear and menswear, footwear and accessories, alongside its jewelry and beauty collections. The Company's collection of specialist own-label lines includes ASOS Curve, ASOS Maternity, ASOS Tall and ASOS Petite. The Company caters a range of customer segments and sizes, across all categories and price points. It also operates returns centers in Australia and Poland. It operates country-specific Websites in Australia, France, Germany, Italy, Spain, Russia and the Unites States.",ASC-GB
"{'self': {'href': '/companies/ABF-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ABF-GB/alerts'}, 'cn:peers': {'href': '/companies/ABF-GB/peers'}, 'cn:reports': {'href': '/companies/ABF-GB/reports'}, 'cn:stats': {'href': '/companies/ABF-GB/stats'}}",2019-05-07T00:00:00.000Z,25.33,UNITED KINGDOM,GBP,100,LON,28.46,0.2718,59,2018-09-15T00:00:00.000Z,,2019-03-02T00:00:00.000Z,20053.10705539,Associated British Foods plc,1.7269076305221,-6.1851851851852,"['TATE-GB', 'RGD-GB', 'PFD-GB', 'ULVR-GB', 'SZU-DE', 'UNA-NL', 'KRZ-IE']","Associated British Foods plc is an international food, ingredients and retail company. The Company's segments include grocery, sugar, agriculture, ingredients and retail. Its geographical segments include the United Kingdom, Europe and Africa, the Americas and Asia Pacific. The grocery segment manufactures grocery products, including hot beverages, sugar and sweeteners, vegetable oils, bread and baked goods, cereals, ethnic foods, herbs and spices, and meat products, which are sold to retail, wholesale and foodservice businesses. The sugar segment is engaged in growing and processing of sugar beet and sugar cane for sale to industrial users. The agriculture segment manufactures animal feeds and the provision of other products and services for the agriculture sector. The ingredients segment manufactures bakers yeast, bakery ingredients and enzymes, among others. The retail segment buys and merchandises value clothing and accessories through the Primark and Penneys retail chains.",ABF-GB
"{'self': {'href': '/companies/AALI-ID'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/AALI-ID/alerts'}, 'cn:peers': {'href': '/companies/AALI-ID/peers'}, 'cn:reports': {'href': '/companies/AALI-ID/reports'}, 'cn:stats': {'href': '/companies/AALI-ID/stats'}}",2019-05-07T00:00:00.000Z,767.85714285714,INDONESIA,USD,67,JAK,1028.5714285714,721.42857142857,69,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,1477885.6842678,Astra Agro Lestari Tbk PT,-13.306451612903,-9.6638655462185,"['MAGP-ID', 'SSMS-ID', 'TBLA-ID', 'GZCO-ID']","PT Astra Agro Lestari Tbk is an Indonesia-based agribusiness company primarily engaged in oil palm plantation and processing. Its products include crude palm oil (CPO), palm kernels, palm kernel oil (PKO) and palm kernel expeller (PKE). Its plantations and mills are located in Aceh, Riau, Jambi, Kalimantan Tengah, Kalimantan Timur, Kalimantan Selatan, Sulawesi Barat and Sulawesi Tengah, Indonesia. It is also engaged in rubber plantation through its subsidiary, PT Pandji Waringin. Some of its subsidiaries are PT Sari Lembah Subur, PT Eka Dura Indonesia, PT Tunggal Perkasa Plantations and PT Sawit Asahan Indah.",AALI-ID
"{'self': {'href': '/companies/ATRAV-FI'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ATRAV-FI/alerts'}, 'cn:peers': {'href': '/companies/ATRAV-FI/peers'}, 'cn:reports': {'href': '/companies/ATRAV-FI/reports'}, 'cn:stats': {'href': '/companies/ATRAV-FI/stats'}}",2019-05-07T00:00:00.000Z,6.9661516477628,FINLAND,USD,67,HEL,10.627846744664,5.7336786639278,44,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2000-12-31T00:00:00.000Z,132.02553630437,Atria Oyj,-10.652920962199,-32.642487046632,"['HKSAV-FI', 'FLE-FR', 'TERB-BE', 'BELL-CH']","Atria Oyj is a Finland-based company active within the food industry. The Company's operations are divided into four business areas: Atria Finland, which offers fresh and consumer-packed meat, convenience food, and poultry products, among others; Atria Scandinavia, which provides cold cuts, consumer-packed meat and delicatessen products, among others; Atria Russia, which offers fresh meat, cold cuts and convenience food, among others, as well as Atria Baltic, which provides such products, as fresh and consumer-packed meat, and others. The Company markets its products under such brands, as Atria, Forssan, Lithells, Sibylla, Woro and Lonneberga, among others. The Company has around 50 subsidiaries located in Finland, Denmark, Sweden, Poland, Norway, Russia, Estonia and Lithuania, as well as had three joint ventures active in Finland and 10 associates. In May 2014, it announced that Saarioinen Oy terminated the contract concerning meat packaging at the Jyvaskyla production plant.",ATRAV-FI
"{'self': {'href': '/companies/ANJT-ID'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/ANJT-ID/alerts'}, 'cn:peers': {'href': '/companies/ANJT-ID/peers'}, 'cn:reports': {'href': '/companies/ANJT-ID/reports'}, 'cn:stats': {'href': '/companies/ANJT-ID/stats'}}",2019-05-07T00:00:00.000Z,920.0,INDONESIA,IDR,100,JAK,1350.0,830.0,22,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,3046584.95696,Austindo Nusantara Jaya Tbk PT,-6.5989847715736,-22.033898305085,"['LSIP-ID', 'SMAR-ID', 'BTEK-ID', '508670-IN']","PT Austindo Nusantara Jaya Tbk is an Indonesia-based holding company primarily engaged in oil palms business. The Company is engaged in cultivating and harvesting fresh fruit bunches (FFB) and milling FFB into crude palm oil (CPO) as well as crushing palm kernels into palm kernel meal. Its oil palm plantations are located in several areas in Indonesia, such as Ketapang, Binanga and Empat Lawang. It is also engaged in sago harvesting and processing business. Its sago plantation and mill is located in Sorong, Indonesia. Its other businesses include renewable energy power plant operation and tobacco processing. It has a biogas-powered independent power producer (IPP) in Belitung Island, Indonesia.",ANJT-ID
